Species,Site,Plot,Block,Trt,Subplot,Year,max.cover
Carex_eleocharis,SGS,27,9,con,C,2019,0
Carex_eleocharis,CHY,3,1,con,C,2015,3
Carex_eleocharis,SGS,10,4,con,B,2020,1
Carex_eleocharis,CHY,1,1,int,B,2012,7
Carex_eleocharis,CHY,1,1,int,A,2020,25
Carex_eleocharis,CHY,10,4,chr,B,2014,18
Carex_eleocharis,CHY,20,7,chr,B,2014,45
Carex_eleocharis,CHY,17,6,chr,A,2013,25
Carex_eleocharis,SGS,19,7,int,A,2015,3
Carex_eleocharis,CHY,27,9,int,B,2013,30
Carex_eleocharis,CHY,2,1,chr,C,2016,37
Carex_eleocharis,SGS,4,2,con,A,2018,4
Carex_eleocharis,CHY,1,1,int,B,2018,12
Carex_eleocharis,CHY,6,2,int,B,2016,25
Carex_eleocharis,CHY,4,2,chr,C,2018,16
Carex_eleocharis,SGS,9,3,int,B,2012,1
Carex_eleocharis,SGS,28,10,int,C,2018,0
Carex_eleocharis,SGS,24,8,chr,D,2013,2
Carex_eleocharis,CHY,13,5,int,C,2019,28
Carex_eleocharis,SGS,6,2,chr,C,2015,2
Carex_eleocharis,SGS,19,7,int,A,2019,0
Carex_eleocharis,SGS,29,10,chr,D,2016,3
Carex_eleocharis,SGS,30,10,con,A,2019,9
Carex_eleocharis,SGS,8,3,con,C,2017,1
Carex_eleocharis,SGS,6,2,chr,A,2014,0
Carex_eleocharis,SGS,9,3,int,D,2014,0
Carex_eleocharis,SGS,26,9,int,D,2014,1
Carex_eleocharis,CHY,3,1,con,C,2021,12
Carex_eleocharis,SGS,9,3,int,C,2021,1
Carex_eleocharis,CHY,23,8,con,D,2014,25
Carex_eleocharis,CHY,22,8,chr,C,2020,47
Carex_eleocharis,SGS,24,8,chr,C,2018,6
Carex_eleocharis,CHY,10,4,chr,C,2012,19
Carex_eleocharis,SGS,11,4,int,D,2012,0
Carex_eleocharis,SGS,13,5,con,A,2017,1
Carex_eleocharis,CHY,11,4,int,C,2020,5
Carex_eleocharis,SGS,9,3,int,A,2015,0
Carex_eleocharis,CHY,20,7,chr,A,2018,26
Carex_eleocharis,CHY,22,8,chr,D,2015,40
Carex_eleocharis,SGS,1,1,con,D,2015,12
Carex_eleocharis,SGS,12,4,chr,A,2019,0
Carex_eleocharis,CHY,29,10,con,B,2016,60
Carex_eleocharis,SGS,1,1,con,D,2020,45
Carex_eleocharis,CHY,7,3,int,A,2015,5
Carex_eleocharis,CHY,11,4,int,A,2017,10
Carex_eleocharis,SGS,26,9,int,B,2014,1
Carex_eleocharis,CHY,16,6,int,A,2017,25
Carex_eleocharis,CHY,23,8,con,A,2015,14
Carex_eleocharis,SGS,27,9,con,A,2019,5
Carex_eleocharis,CHY,23,8,con,A,2020,50
Carex_eleocharis,CHY,2,1,chr,B,2021,40
Carex_eleocharis,SGS,6,2,chr,D,2021,6
Carex_eleocharis,CHY,26,9,con,C,2016,30
Carex_eleocharis,CHY,2,1,chr,D,2017,21
Carex_eleocharis,SGS,17,6,int,A,2018,2
Carex_eleocharis,SGS,8,3,con,B,2018,3
Carex_eleocharis,SGS,13,5,con,C,2020,1
Carex_eleocharis,CHY,12,4,con,B,2018,35
Carex_eleocharis,SGS,24,8,chr,C,2014,1
Carex_eleocharis,CHY,16,6,int,C,2018,10
Carex_eleocharis,SGS,27,9,con,C,2017,12
Carex_eleocharis,CHY,16,6,int,C,2017,17
Carex_eleocharis,CHY,16,6,int,D,2014,45
Carex_eleocharis,CHY,23,8,con,B,2018,13
Carex_eleocharis,CHY,12,4,con,C,2015,28
Carex_eleocharis,SGS,3,1,int,B,2019,0
Carex_eleocharis,SGS,20,7,con,C,2016,1
Carex_eleocharis,SGS,28,10,int,D,2020,1
Carex_eleocharis,SGS,29,10,chr,A,2014,1
Carex_eleocharis,SGS,5,2,int,D,2014,2
Carex_eleocharis,SGS,11,4,int,B,2019,0
Carex_eleocharis,CHY,2,1,chr,A,2013,19
Carex_eleocharis,SGS,24,8,chr,D,2018,4
Carex_eleocharis,SGS,22,8,int,A,2015,1
Carex_eleocharis,SGS,7,3,chr,D,2014,10
Carex_eleocharis,CHY,16,6,int,D,2020,37
Carex_eleocharis,SGS,16,6,con,C,2012,10
Carex_eleocharis,SGS,30,10,con,D,2012,10
Carex_eleocharis,CHY,23,8,con,C,2015,26
Carex_eleocharis,CHY,30,10,chr,D,2020,35
Carex_eleocharis,CHY,1,1,int,A,2014,19
Carex_eleocharis,CHY,18,6,con,A,2016,33
Carex_eleocharis,CHY,12,4,con,D,2018,20
Carex_eleocharis,SGS,1,1,con,D,2018,17
Carex_eleocharis,SGS,28,10,int,B,2017,0
Carex_eleocharis,CHY,1,1,int,A,2018,25
Carex_eleocharis,CHY,27,9,int,D,2014,16
Carex_eleocharis,SGS,7,3,chr,D,2021,4
Carex_eleocharis,SGS,4,2,con,A,2014,1
Carex_eleocharis,CHY,22,8,chr,B,2014,20
Carex_eleocharis,CHY,3,1,con,B,2016,23
Carex_eleocharis,CHY,28,10,int,C,2012,23
Carex_eleocharis,CHY,7,3,int,B,2019,1
Carex_eleocharis,SGS,4,2,con,A,2021,6
Carex_eleocharis,CHY,18,6,con,A,2017,15
Carex_eleocharis,SGS,22,8,int,C,2014,3
Carex_eleocharis,SGS,27,9,con,D,2018,4
Carex_eleocharis,CHY,28,10,int,A,2013,28
Carex_eleocharis,SGS,25,9,chr,C,2017,6
Carex_eleocharis,CHY,29,10,con,B,2012,32
Carex_eleocharis,CHY,22,8,chr,C,2016,23
Carex_eleocharis,SGS,12,4,chr,B,2018,1
Carex_eleocharis,SGS,9,3,int,C,2019,0
Carex_eleocharis,CHY,18,6,con,A,2012,11
Carex_eleocharis,SGS,13,5,con,B,2017,0
Carex_eleocharis,CHY,8,3,con,D,2013,27
Carex_eleocharis,SGS,13,5,con,D,2014,2
Carex_eleocharis,SGS,7,3,chr,C,2013,1
Carex_eleocharis,CHY,26,9,con,D,2016,44
Carex_eleocharis,SGS,13,5,con,D,2013,2
Carex_eleocharis,CHY,27,9,int,C,2020,12
Carex_eleocharis,SGS,19,7,int,B,2016,5
Carex_eleocharis,SGS,25,9,chr,D,2020,5
Carex_eleocharis,CHY,2,1,chr,B,2012,9
Carex_eleocharis,SGS,13,5,con,A,2013,1
Carex_eleocharis,SGS,5,2,int,D,2017,13
Carex_eleocharis,CHY,28,10,int,D,2019,38
Carex_eleocharis,SGS,16,6,con,C,2015,9
Carex_eleocharis,CHY,24,8,int,A,2017,20
Carex_eleocharis,SGS,23,8,con,A,2015,11
Carex_eleocharis,SGS,29,10,chr,A,2018,1
Carex_eleocharis,SGS,21,7,chr,B,2013,1
Carex_eleocharis,CHY,1,1,int,A,2019,20
Carex_eleocharis,CHY,26,9,con,C,2019,11
Carex_eleocharis,CHY,2,1,chr,B,2020,37
Carex_eleocharis,CHY,5,2,con,D,2018,18
Carex_eleocharis,CHY,16,6,int,A,2019,9
Carex_eleocharis,CHY,22,8,chr,C,2012,24
Carex_eleocharis,CHY,22,8,chr,B,2013,32
Carex_eleocharis,CHY,27,9,int,B,2015,14
Carex_eleocharis,SGS,4,2,con,A,2015,7
Carex_eleocharis,CHY,14,5,con,C,2014,20
Carex_eleocharis,SGS,2,1,chr,B,2014,2
Carex_eleocharis,CHY,21,7,con,A,2018,12
Carex_eleocharis,SGS,17,6,int,A,2012,1
Carex_eleocharis,CHY,23,8,con,B,2015,12
Carex_eleocharis,SGS,6,2,chr,B,2017,3
Carex_eleocharis,CHY,6,2,int,B,2018,4
Carex_eleocharis,CHY,27,9,int,D,2018,18
Carex_eleocharis,CHY,17,6,chr,A,2017,20
Carex_eleocharis,SGS,4,2,con,C,2013,15
Carex_eleocharis,SGS,29,10,chr,D,2018,2
Carex_eleocharis,SGS,20,7,con,C,2017,2
Carex_eleocharis,CHY,29,10,con,D,2012,27
Carex_eleocharis,SGS,6,2,chr,C,2016,6
Carex_eleocharis,CHY,8,3,con,C,2018,26
Carex_eleocharis,SGS,21,7,chr,C,2019,6
Carex_eleocharis,CHY,30,10,chr,C,2020,30
Carex_eleocharis,SGS,13,5,con,D,2017,4
Carex_eleocharis,CHY,22,8,chr,A,2016,30
Carex_eleocharis,CHY,3,1,con,D,2020,6
Carex_eleocharis,SGS,12,4,chr,D,2019,0
Carex_eleocharis,SGS,8,3,con,D,2016,0
Carex_eleocharis,CHY,26,9,con,D,2019,23
Carex_eleocharis,CHY,21,7,con,A,2016,39
Carex_eleocharis,SGS,10,4,con,C,2020,0
Carex_eleocharis,SGS,8,3,con,D,2018,0
Carex_eleocharis,SGS,19,7,int,B,2019,1
Carex_eleocharis,CHY,13,5,int,D,2013,43
Carex_eleocharis,SGS,15,5,int,C,2017,1
Carex_eleocharis,CHY,24,8,int,D,2015,10
Carex_eleocharis,CHY,13,5,int,D,2014,14
Carex_eleocharis,SGS,30,10,con,D,2013,3
Carex_eleocharis,SGS,28,10,int,A,2020,1
Carex_eleocharis,SGS,12,4,chr,D,2021,0
Carex_eleocharis,SGS,12,4,chr,D,2012,1
Carex_eleocharis,SGS,28,10,int,A,2018,5
Carex_eleocharis,CHY,23,8,con,D,2016,27
Carex_eleocharis,CHY,28,10,int,A,2020,60
Carex_eleocharis,SGS,14,5,chr,B,2012,2
Carex_eleocharis,SGS,9,3,int,A,2019,0
Carex_eleocharis,CHY,15,5,chr,A,2020,16
Carex_eleocharis,SGS,21,7,chr,B,2020,8
Carex_eleocharis,SGS,21,7,chr,B,2018,1
Carex_eleocharis,CHY,28,10,int,A,2018,32
Carex_eleocharis,CHY,11,4,int,B,2019,10
Carex_eleocharis,SGS,24,8,chr,C,2015,9
Carex_eleocharis,SGS,1,1,con,B,2013,25
Carex_eleocharis,SGS,17,6,int,A,2014,4
Carex_eleocharis,SGS,21,7,chr,C,2016,3
Carex_eleocharis,CHY,8,3,con,C,2017,30
Carex_eleocharis,CHY,11,4,int,D,2021,25
Carex_eleocharis,CHY,26,9,con,C,2013,37
Carex_eleocharis,SGS,1,1,con,B,2015,18
Carex_eleocharis,SGS,10,4,con,C,2016,1
Carex_eleocharis,SGS,5,2,int,B,2019,3
Carex_eleocharis,SGS,10,4,con,C,2019,0
Carex_eleocharis,CHY,21,7,con,B,2016,28
Carex_eleocharis,CHY,4,2,chr,C,2014,45
Carex_eleocharis,SGS,17,6,int,D,2020,10
Carex_eleocharis,CHY,27,9,int,D,2017,25
Carex_eleocharis,SGS,28,10,int,D,2021,3
Carex_eleocharis,CHY,24,8,int,C,2012,22
Carex_eleocharis,SGS,20,7,con,A,2016,11
Carex_eleocharis,SGS,12,4,chr,A,2012,1
Carex_eleocharis,SGS,24,8,chr,D,2017,12
Carex_eleocharis,SGS,23,8,con,A,2013,2
Carex_eleocharis,CHY,29,10,con,D,2021,35
Carex_eleocharis,SGS,10,4,con,B,2015,3
Carex_eleocharis,SGS,21,7,chr,D,2019,13
Carex_eleocharis,CHY,19,7,int,A,2012,20
Carex_eleocharis,SGS,25,9,chr,B,2019,3
Carex_eleocharis,CHY,15,5,chr,A,2013,8
Carex_eleocharis,SGS,24,8,chr,A,2021,6
Carex_eleocharis,SGS,21,7,chr,B,2012,2
Carex_eleocharis,SGS,25,9,chr,A,2017,5
Carex_eleocharis,SGS,21,7,chr,A,2013,3
Carex_eleocharis,CHY,29,10,con,B,2015,12
Carex_eleocharis,SGS,10,4,con,C,2012,1
Carex_eleocharis,CHY,28,10,int,C,2013,42
Carex_eleocharis,CHY,22,8,chr,B,2016,15
Carex_eleocharis,CHY,22,8,chr,B,2015,37
Carex_eleocharis,SGS,7,3,chr,B,2012,10
Carex_eleocharis,CHY,8,3,con,A,2016,37
Carex_eleocharis,CHY,21,7,con,B,2020,16
Carex_eleocharis,CHY,15,5,chr,A,2014,9
Carex_eleocharis,CHY,7,3,int,C,2012,25
Carex_eleocharis,SGS,16,6,con,B,2017,9
Carex_eleocharis,SGS,22,8,int,C,2015,7
Carex_eleocharis,CHY,17,6,chr,D,2015,17
Carex_eleocharis,CHY,22,8,chr,C,2014,27
Carex_eleocharis,CHY,5,2,con,D,2016,23
Carex_eleocharis,SGS,4,2,con,C,2016,41
Carex_eleocharis,SGS,4,2,con,C,2012,14
Carex_eleocharis,CHY,2,1,chr,D,2016,20
Carex_eleocharis,SGS,13,5,con,D,2019,3
Carex_eleocharis,SGS,3,1,int,A,2014,1
Carex_eleocharis,SGS,1,1,con,B,2021,26
Carex_eleocharis,SGS,7,3,chr,C,2018,8
Carex_eleocharis,SGS,2,1,chr,A,2015,12
Carex_eleocharis,SGS,16,6,con,A,2019,5
Carex_eleocharis,SGS,2,1,chr,B,2015,4
Carex_eleocharis,SGS,19,7,int,C,2014,3
Carex_eleocharis,CHY,23,8,con,C,2014,20
Carex_eleocharis,SGS,19,7,int,C,2015,6
Carex_eleocharis,CHY,10,4,chr,A,2012,13
Carex_eleocharis,CHY,18,6,con,D,2019,27
Carex_eleocharis,CHY,9,3,chr,A,2016,18
Carex_eleocharis,CHY,9,3,chr,A,2013,25
Carex_eleocharis,CHY,24,8,int,D,2016,8
Carex_eleocharis,CHY,27,9,int,A,2013,37
Carex_eleocharis,CHY,21,7,con,A,2015,39
Carex_eleocharis,CHY,16,6,int,A,2021,20
Carex_eleocharis,CHY,7,3,int,D,2016,49
Carex_eleocharis,SGS,5,2,int,A,2019,2
Carex_eleocharis,CHY,5,2,con,D,2021,20
Carex_eleocharis,SGS,1,1,con,A,2018,6
Carex_eleocharis,SGS,12,4,chr,A,2016,3
Carex_eleocharis,SGS,27,9,con,C,2018,8
Carex_eleocharis,SGS,8,3,con,D,2017,0
Carex_eleocharis,SGS,13,5,con,B,2012,1
Carex_eleocharis,SGS,14,5,chr,A,2015,0
Carex_eleocharis,CHY,1,1,int,B,2017,18
Carex_eleocharis,SGS,27,9,con,A,2018,5
Carex_eleocharis,SGS,22,8,int,B,2018,0
Carex_eleocharis,CHY,1,1,int,B,2020,24
Carex_eleocharis,CHY,13,5,int,A,2015,12
Carex_eleocharis,SGS,20,7,con,B,2015,5
Carex_eleocharis,CHY,30,10,chr,B,2019,16
Carex_eleocharis,CHY,1,1,int,C,2013,10
Carex_eleocharis,CHY,12,4,con,B,2020,45
Carex_eleocharis,CHY,12,4,con,D,2020,16
Carex_eleocharis,SGS,17,6,int,A,2016,1
Carex_eleocharis,SGS,4,2,con,C,2018,10
Carex_eleocharis,SGS,19,7,int,A,2018,2
Carex_eleocharis,SGS,4,2,con,D,2017,6
Carex_eleocharis,SGS,2,1,chr,C,2016,3
Carex_eleocharis,SGS,21,7,chr,A,2020,18
Carex_eleocharis,CHY,15,5,chr,C,2017,10
Carex_eleocharis,SGS,10,4,con,A,2019,4
Carex_eleocharis,CHY,1,1,int,D,2013,13
Carex_eleocharis,SGS,28,10,int,B,2020,0
Carex_eleocharis,SGS,13,5,con,A,2014,0
Carex_eleocharis,CHY,18,6,con,A,2020,50
Carex_eleocharis,SGS,5,2,int,D,2015,8
Carex_eleocharis,SGS,24,8,chr,B,2019,4
Carex_eleocharis,SGS,19,7,int,B,2020,0
Carex_eleocharis,CHY,29,10,con,D,2020,29
Carex_eleocharis,CHY,27,9,int,B,2016,8
Carex_eleocharis,SGS,14,5,chr,D,2013,0
Carex_eleocharis,CHY,29,10,con,A,2012,24
Carex_eleocharis,CHY,27,9,int,C,2018,2
Carex_eleocharis,CHY,6,2,int,D,2013,28
Carex_eleocharis,CHY,18,6,con,C,2014,12
Carex_eleocharis,CHY,9,3,chr,A,2021,50
Carex_eleocharis,CHY,7,3,int,A,2016,31
Carex_eleocharis,CHY,1,1,int,A,2021,35
Carex_eleocharis,SGS,7,3,chr,A,2014,8
Carex_eleocharis,CHY,19,7,int,A,2021,20
Carex_eleocharis,CHY,28,10,int,C,2014,18
Carex_eleocharis,SGS,26,9,int,A,2018,1
Carex_eleocharis,SGS,10,4,con,B,2021,1
Carex_eleocharis,SGS,24,8,chr,B,2013,2
Carex_eleocharis,SGS,21,7,chr,B,2014,2
Carex_eleocharis,SGS,7,3,chr,A,2018,10
Carex_eleocharis,SGS,15,5,int,A,2016,1
Carex_eleocharis,SGS,24,8,chr,C,2016,21
Carex_eleocharis,SGS,5,2,int,B,2018,2
Carex_eleocharis,CHY,4,2,chr,D,2013,30
Carex_eleocharis,SGS,21,7,chr,C,2015,6
Carex_eleocharis,SGS,2,1,chr,A,2016,13
Carex_eleocharis,CHY,7,3,int,C,2014,30
Carex_eleocharis,CHY,16,6,int,C,2015,13
Carex_eleocharis,CHY,10,4,chr,B,2017,20
Carex_eleocharis,CHY,23,8,con,B,2019,8
Carex_eleocharis,CHY,19,7,int,D,2019,16
Carex_eleocharis,SGS,28,10,int,D,2013,3
Carex_eleocharis,CHY,10,4,chr,C,2020,27
Carex_eleocharis,SGS,11,4,int,B,2015,5
Carex_eleocharis,SGS,12,4,chr,C,2021,0
Carex_eleocharis,SGS,9,3,int,C,2012,1
Carex_eleocharis,SGS,4,2,con,C,2021,3
Carex_eleocharis,SGS,21,7,chr,A,2021,8
Carex_eleocharis,CHY,2,1,chr,A,2019,20
Carex_eleocharis,CHY,9,3,chr,D,2017,22
Carex_eleocharis,CHY,19,7,int,D,2015,17
Carex_eleocharis,SGS,22,8,int,D,2014,3
Carex_eleocharis,SGS,14,5,chr,C,2013,1
Carex_eleocharis,CHY,7,3,int,A,2019,7
Carex_eleocharis,SGS,16,6,con,C,2013,5
Carex_eleocharis,SGS,28,10,int,A,2016,45
Carex_eleocharis,CHY,17,6,chr,B,2016,41
Carex_eleocharis,SGS,24,8,chr,A,2016,20
Carex_eleocharis,SGS,16,6,con,D,2018,7
Carex_eleocharis,SGS,5,2,int,A,2016,7
Carex_eleocharis,CHY,5,2,con,D,2013,16
Carex_eleocharis,CHY,23,8,con,D,2021,23
Carex_eleocharis,CHY,22,8,chr,A,2021,40
Carex_eleocharis,SGS,12,4,chr,A,2017,1
Carex_eleocharis,SGS,14,5,chr,C,2016,5
Carex_eleocharis,SGS,4,2,con,B,2018,4
Carex_eleocharis,SGS,27,9,con,C,2020,3
Carex_eleocharis,CHY,20,7,chr,C,2015,18
Carex_eleocharis,CHY,11,4,int,B,2018,8
Carex_eleocharis,CHY,22,8,chr,A,2013,25
Carex_eleocharis,CHY,11,4,int,B,2017,12
Carex_eleocharis,CHY,5,2,con,A,2017,9
Carex_eleocharis,CHY,11,4,int,A,2021,11
Carex_eleocharis,CHY,11,4,int,B,2015,10
Carex_eleocharis,CHY,20,7,chr,B,2012,20
Carex_eleocharis,CHY,8,3,con,A,2020,60
Carex_eleocharis,CHY,8,3,con,C,2014,40
Carex_eleocharis,CHY,26,9,con,A,2020,22
Carex_eleocharis,CHY,18,6,con,C,2012,12
Carex_eleocharis,CHY,9,3,chr,D,2015,16
Carex_eleocharis,CHY,18,6,con,C,2018,0
Carex_eleocharis,SGS,19,7,int,B,2018,0
Carex_eleocharis,CHY,23,8,con,B,2020,15
Carex_eleocharis,SGS,13,5,con,A,2018,0
Carex_eleocharis,CHY,21,7,con,B,2021,23
Carex_eleocharis,CHY,18,6,con,A,2013,22
Carex_eleocharis,SGS,25,9,chr,D,2018,4
Carex_eleocharis,CHY,27,9,int,D,2015,14
Carex_eleocharis,SGS,6,2,chr,B,2016,2
Carex_eleocharis,SGS,10,4,con,C,2014,0
Carex_eleocharis,SGS,10,4,con,C,2018,2
Carex_eleocharis,SGS,7,3,chr,C,2015,8
Carex_eleocharis,CHY,21,7,con,D,2019,21
Carex_eleocharis,CHY,27,9,int,C,2012,15
Carex_eleocharis,SGS,7,3,chr,B,2013,12
Carex_eleocharis,CHY,29,10,con,D,2018,18
Carex_eleocharis,SGS,1,1,con,C,2016,45
Carex_eleocharis,SGS,3,1,int,D,2015,7
Carex_eleocharis,CHY,4,2,chr,A,2012,11
Carex_eleocharis,CHY,7,3,int,A,2013,23
Carex_eleocharis,SGS,12,4,chr,A,2020,1
Carex_eleocharis,SGS,1,1,con,A,2016,6
Carex_eleocharis,SGS,26,9,int,A,2017,3
Carex_eleocharis,CHY,14,5,con,B,2013,10
Carex_eleocharis,SGS,7,3,chr,A,2015,16
Carex_eleocharis,CHY,19,7,int,D,2014,3
Carex_eleocharis,SGS,28,10,int,B,2014,3
Carex_eleocharis,SGS,26,9,int,D,2021,0
Carex_eleocharis,CHY,4,2,chr,C,2021,30
Carex_eleocharis,CHY,30,10,chr,A,2017,32
Carex_eleocharis,SGS,4,2,con,A,2016,14
Carex_eleocharis,CHY,2,1,chr,B,2018,7
Carex_eleocharis,CHY,6,2,int,B,2017,40
Carex_eleocharis,SGS,26,9,int,D,2017,1
Carex_eleocharis,CHY,2,1,chr,D,2018,20
Carex_eleocharis,CHY,12,4,con,B,2012,24
Carex_eleocharis,SGS,15,5,int,A,2021,0
Carex_eleocharis,CHY,3,1,con,B,2015,8
Carex_eleocharis,SGS,5,2,int,C,2017,11
Carex_eleocharis,CHY,14,5,con,B,2014,35
Carex_eleocharis,SGS,9,3,int,C,2020,1
Carex_eleocharis,CHY,23,8,con,B,2021,25
Carex_eleocharis,SGS,8,3,con,C,2014,0
Carex_eleocharis,CHY,29,10,con,D,2014,25
Carex_eleocharis,CHY,18,6,con,D,2017,27
Carex_eleocharis,CHY,1,1,int,D,2014,23
Carex_eleocharis,SGS,20,7,con,C,2018,3
Carex_eleocharis,CHY,2,1,chr,D,2019,17
Carex_eleocharis,CHY,3,1,con,C,2019,2
Carex_eleocharis,CHY,3,1,con,C,2020,6
Carex_eleocharis,SGS,13,5,con,D,2016,8
Carex_eleocharis,SGS,14,5,chr,D,2012,0
Carex_eleocharis,CHY,8,3,con,D,2017,32
Carex_eleocharis,CHY,25,9,chr,D,2015,13
Carex_eleocharis,SGS,10,4,con,A,2021,3
Carex_eleocharis,SGS,18,6,chr,C,2019,4
Carex_eleocharis,CHY,12,4,con,D,2017,14
Carex_eleocharis,SGS,24,8,chr,C,2012,5
Carex_eleocharis,CHY,18,6,con,B,2017,13
Carex_eleocharis,SGS,6,2,chr,D,2017,3
Carex_eleocharis,SGS,2,1,chr,D,2015,2
Carex_eleocharis,CHY,17,6,chr,A,2015,17
Carex_eleocharis,CHY,4,2,chr,A,2016,40
Carex_eleocharis,CHY,2,1,chr,A,2020,35
Carex_eleocharis,CHY,16,6,int,B,2020,26
Carex_eleocharis,CHY,8,3,con,B,2013,40
Carex_eleocharis,SGS,23,8,con,B,2012,14
Carex_eleocharis,CHY,25,9,chr,B,2018,3
Carex_eleocharis,CHY,21,7,con,B,2015,22
Carex_eleocharis,SGS,18,6,chr,A,2014,0
Carex_eleocharis,SGS,2,1,chr,A,2012,15
Carex_eleocharis,CHY,28,10,int,A,2019,30
Carex_eleocharis,CHY,11,4,int,B,2020,12
Carex_eleocharis,CHY,25,9,chr,B,2019,2
Carex_eleocharis,CHY,2,1,chr,B,2016,34
Carex_eleocharis,SGS,2,1,chr,A,2021,10
Carex_eleocharis,SGS,1,1,con,B,2014,5
Carex_eleocharis,CHY,16,6,int,B,2012,19
Carex_eleocharis,CHY,16,6,int,B,2021,20
Carex_eleocharis,SGS,27,9,con,C,2015,9
Carex_eleocharis,SGS,10,4,con,D,2021,0
Carex_eleocharis,CHY,18,6,con,C,2017,16
Carex_eleocharis,CHY,7,3,int,D,2013,22
Carex_eleocharis,SGS,7,3,chr,A,2012,13
Carex_eleocharis,SGS,3,1,int,B,2020,1
Carex_eleocharis,SGS,3,1,int,A,2016,1
Carex_eleocharis,CHY,22,8,chr,C,2019,34
Carex_eleocharis,CHY,9,3,chr,D,2020,45
Carex_eleocharis,SGS,3,1,int,A,2020,0
Carex_eleocharis,CHY,13,5,int,B,2015,14
Carex_eleocharis,CHY,29,10,con,C,2020,28
Carex_eleocharis,SGS,3,1,int,C,2012,6
Carex_eleocharis,SGS,20,7,con,D,2017,2
Carex_eleocharis,CHY,24,8,int,A,2015,15
Carex_eleocharis,SGS,13,5,con,C,2019,1
Carex_eleocharis,CHY,20,7,chr,A,2016,53
Carex_eleocharis,SGS,8,3,con,A,2013,0
Carex_eleocharis,CHY,11,4,int,A,2013,7
Carex_eleocharis,CHY,6,2,int,D,2016,21
Carex_eleocharis,CHY,20,7,chr,B,2017,35
Carex_eleocharis,CHY,14,5,con,B,2019,5
Carex_eleocharis,SGS,19,7,int,B,2012,3
Carex_eleocharis,SGS,28,10,int,B,2015,8
Carex_eleocharis,CHY,2,1,chr,C,2021,38
Carex_eleocharis,SGS,19,7,int,C,2019,0
Carex_eleocharis,SGS,24,8,chr,B,2012,2
Carex_eleocharis,CHY,21,7,con,B,2017,18
Carex_eleocharis,SGS,28,10,int,B,2013,1
Carex_eleocharis,CHY,23,8,con,A,2019,20
Carex_eleocharis,SGS,7,3,chr,B,2016,9
Carex_eleocharis,SGS,5,2,int,C,2015,4
Carex_eleocharis,CHY,11,4,int,B,2012,8
Carex_eleocharis,CHY,19,7,int,B,2012,19
Carex_eleocharis,CHY,17,6,chr,B,2021,30
Carex_eleocharis,CHY,24,8,int,C,2014,10
Carex_eleocharis,CHY,11,4,int,D,2018,2
Carex_eleocharis,SGS,1,1,con,A,2019,10
Carex_eleocharis,SGS,28,10,int,C,2015,5
Carex_eleocharis,SGS,17,6,int,B,2019,3
Carex_eleocharis,CHY,4,2,chr,C,2017,18
Carex_eleocharis,CHY,21,7,con,D,2018,9
Carex_eleocharis,SGS,19,7,int,A,2020,1
Carex_eleocharis,SGS,23,8,con,C,2018,3
Carex_eleocharis,CHY,22,8,chr,B,2018,24
Carex_eleocharis,SGS,18,6,chr,D,2019,4
Carex_eleocharis,CHY,11,4,int,C,2017,5
Carex_eleocharis,CHY,24,8,int,C,2016,20
Carex_eleocharis,SGS,18,6,chr,A,2013,0
Carex_eleocharis,CHY,25,9,chr,B,2013,12
Carex_eleocharis,SGS,24,8,chr,C,2021,2
Carex_eleocharis,CHY,18,6,con,B,2015,4
Carex_eleocharis,CHY,29,10,con,C,2016,70
Carex_eleocharis,CHY,10,4,chr,A,2013,15
Carex_eleocharis,CHY,28,10,int,D,2013,34
Carex_eleocharis,SGS,5,2,int,D,2016,6
Carex_eleocharis,SGS,1,1,con,D,2014,2
Carex_eleocharis,SGS,23,8,con,A,2014,10
Carex_eleocharis,CHY,8,3,con,D,2014,20
Carex_eleocharis,CHY,4,2,chr,C,2020,25
Carex_eleocharis,SGS,1,1,con,D,2013,10
Carex_eleocharis,SGS,30,10,con,D,2015,14
Carex_eleocharis,CHY,18,6,con,B,2013,14
Carex_eleocharis,SGS,26,9,int,A,2019,0
Carex_eleocharis,CHY,25,9,chr,D,2021,35
Carex_eleocharis,CHY,27,9,int,B,2019,5
Carex_eleocharis,SGS,20,7,con,A,2019,6
Carex_eleocharis,CHY,3,1,con,A,2015,6
Carex_eleocharis,SGS,26,9,int,A,2021,2
Carex_eleocharis,SGS,15,5,int,C,2016,1
Carex_eleocharis,SGS,19,7,int,A,2014,1
Carex_eleocharis,CHY,7,3,int,D,2017,26
Carex_eleocharis,CHY,9,3,chr,B,2012,16
Carex_eleocharis,SGS,4,2,con,A,2019,3
Carex_eleocharis,SGS,28,10,int,B,2018,0
Carex_eleocharis,CHY,27,9,int,C,2015,8
Carex_eleocharis,CHY,1,1,int,C,2012,2
Carex_eleocharis,SGS,6,2,chr,B,2015,3
Carex_eleocharis,CHY,30,10,chr,B,2017,32
Carex_eleocharis,SGS,23,8,con,C,2013,1
Carex_eleocharis,SGS,19,7,int,A,2013,1
Carex_eleocharis,SGS,29,10,chr,D,2013,1
Carex_eleocharis,CHY,11,4,int,C,2021,10
Carex_eleocharis,CHY,6,2,int,C,2015,17
Carex_eleocharis,SGS,15,5,int,A,2019,0
Carex_eleocharis,CHY,19,7,int,C,2017,18
Carex_eleocharis,SGS,30,10,con,A,2016,30
