sitesubplot,species,year,oldSpecies,location,experiment,site,plot,subplot,subplota,abundance,unitAbund,family,duration,growth,durationDetail,growthDetail 
HAY_Kansas_e1q2_2,bouteloua dactyloides,1955,buchloe dactyloides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,2.648732597,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua dactyloides,1946,buchloe dactyloides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,60.85225055,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua dactyloides,1956,buchloe dactyloides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,2.650603156,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua dactyloides,1950,buchloe dactyloides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,5.127854317,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua dactyloides,1957,buchloe dactyloides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,1.480351924,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua dactyloides,1951,buchloe dactyloides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,11.64816712,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua dactyloides,1947,buchloe dactyloides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,17.72851876,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua dactyloides,1943,buchloe dactyloides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,37.94822499,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua dactyloides,1952,buchloe dactyloides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,3.795008349,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua dactyloides,1945,buchloe dactyloides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,59.53538136,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua dactyloides,1958,buchloe dactyloides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,2.702545642,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua dactyloides,1948,buchloe dactyloides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,21.3733549,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua dactyloides,1954,buchloe dactyloides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,4.271769619,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1955,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,43.90216995,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1953,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,40.41292174,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1946,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,31.11640457,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1966,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,30.61424376,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1969,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,6.89944882,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1944,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,29.68419016,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1961,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,21.64297271,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1957,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,39.42073421,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1963,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,18.57269847,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1951,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,79.57498376,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1960,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,8.030120361,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1965,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,34.887308,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1964,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,23.03043874,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1943,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,47.19965412,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1972,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,16.16919567,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1968,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,12.21332263,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1945,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,37.45995902,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1949,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,55.61589908,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1959,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,34.51483651,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1956,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,27.78367349,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1967,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,10.11475797,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1948,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,56.30659427,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1970,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,18.32381328,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1962,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,24.9504679,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1947,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,23.19035897,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1954,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,27.81171576,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1971,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,14.2816592,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1952,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,82.7100879,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1958,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,21.88371467,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bouteloua gracilis,1950,bouteloua gracilis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,75.3179297,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,bromus japonicus,1968,bromus japonicus,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.007153978,area_cm2,poaceae,annual,graminoid,annual,graminoid
HAY_Kansas_e1q2_2,chenopodium album,1960,chenopodium album,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.006756158,area_cm2,chenopodiaceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,chenopodium album,1957,chenopodium album,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.007352734,area_cm2,chenopodiaceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,conyza canadensis,1962,conyza canadensis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.007286831,area_cm2,asteraceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,croton monanthogynus,1963,croton monanthogynus,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.006623012,area_cm2,euphorbiaceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,croton monanthogynus,1969,croton monanthogynus,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.022030842,area_cm2,euphorbiaceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,croton monanthogynus,1970,croton monanthogynus,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.014517796,area_cm2,euphorbiaceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,croton monanthogynus,1967,croton monanthogynus,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.014419451,area_cm2,euphorbiaceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,croton monanthogynus,1964,croton monanthogynus,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.007097068,area_cm2,euphorbiaceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,croton monanthogynus,1962,croton monanthogynus,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.014573548,area_cm2,euphorbiaceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,croton monanthogynus,1965,croton monanthogynus,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.029346068,area_cm2,euphorbiaceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,croton monanthogynus,1960,croton monanthogynus,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.006756197,area_cm2,euphorbiaceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,croton texensis,1961,croton texensis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.021399601,area_cm2,euphorbiaceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,croton texensis,1968,croton texensis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.007154029,area_cm2,euphorbiaceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,elymus elymoides,1957,sitanion hystrix,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,2.8654158,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,helianthus annuus,1969,helianthus annuus,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.146871877,area_cm2,asteraceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,helianthus annuus,1972,helianthus annuus,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.014226925,area_cm2,asteraceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,helianthus annuus,1970,helianthus annuus,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.058070961,area_cm2,asteraceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,kochia scoparia,1960,kochia scoparia,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.006756079,area_cm2,chenopodiaceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,lactuca ludoviciana,1969,lactuca ludoviciana,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.029021244,area_cm2,asteraceae,perennial,forb/herb,biennial/perennial,forb/herb
HAY_Kansas_e1q2_2,lactuca serriola,1970,lactuca serriola,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.043553112,area_cm2,asteraceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,leonurus cardiaca,1970,leonurus cardiaca,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.021776606,area_cm2,lamiaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,oligoneuron rigidum,1964,solidago rigida,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.007097103,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,panicum capillare,1971,panicum capillare,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.021485632,area_cm2,poaceae,annual,graminoid,annual,graminoid
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1952,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.021083822,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1959,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.007184718,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1944,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.034975637,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1957,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.02941087,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1963,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.03311505,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1969,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.014459419,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1946,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.02211955,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1966,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.046659269,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1970,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.043553044,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1956,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.021948698,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1955,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.036315733,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1968,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.057039308,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1960,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.020268426,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1943,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.007108283,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1947,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.014234252,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1964,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.05677671,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1954,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.029195322,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1953,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.057035757,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1965,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.007336488,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1972,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.064020794,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1971,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.021279563,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,psoralidium tenuiflorum,1961,psoralea tenuiflora,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.014266408,area_cm2,fabaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,ratibida columnifera,1947,ratibida columnifera,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.02135151,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,ratibida columnifera,1943,ratibida columnifera,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.006502729,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,ratibida columnifera,1961,ratibida columnifera,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.00713318,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,salsola tragus,1957,salsola iberica,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.007352771,area_cm2,chenopodiaceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,salsola tragus,1961,salsola iberica,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.01426644,area_cm2,chenopodiaceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,schedonnardus paniculatus,1964,schedonnardus paniculatus,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,9.07670593,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,schedonnardus paniculatus,1963,schedonnardus paniculatus,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,1.68768692,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,schizachyrium scoparium,1965,schizachyrium scoparium,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,1.813445889,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,schizachyrium scoparium,1971,schizachyrium scoparium,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,9.252081757,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,schizachyrium scoparium,1964,schizachyrium scoparium,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,1.25872421,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,schizachyrium scoparium,1966,schizachyrium scoparium,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,1.51083957,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,schizachyrium scoparium,1969,schizachyrium scoparium,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,9.442021186,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,schizachyrium scoparium,1968,schizachyrium scoparium,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,3.919528211,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,schizachyrium scoparium,1967,schizachyrium scoparium,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,2.99293335,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,schizachyrium scoparium,1970,schizachyrium scoparium,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,14.56846,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,schizachyrium scoparium,1972,schizachyrium scoparium,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,13.99287467,area_cm2,poaceae,perennial,graminoid,perennial,graminoid
HAY_Kansas_e1q2_2,solanum rostratum,1968,solanum rostratum,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.007154057,area_cm2,solanaceae,annual,forb/herb,annual,forb/herb
HAY_Kansas_e1q2_2,stenaria nigricans,1962,hedyotis nigricans,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.007286839,area_cm2,rubiaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,stenaria nigricans,1964,hedyotis nigricans,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.028388474,area_cm2,rubiaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,stenaria nigricans,1968,hedyotis nigricans,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.021462116,area_cm2,rubiaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,stenaria nigricans,1957,hedyotis nigricans,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.029411003,area_cm2,rubiaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,stenaria nigricans,1966,hedyotis nigricans,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.006665651,area_cm2,rubiaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,stenaria nigricans,1965,hedyotis nigricans,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.051529914,area_cm2,rubiaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,stenaria nigricans,1967,hedyotis nigricans,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.028839054,area_cm2,rubiaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,stenaria nigricans,1960,hedyotis nigricans,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.013512396,area_cm2,rubiaceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,symphyotrichum ericoides,1945,aster ericoides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.007307766,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,symphyotrichum ericoides,1951,aster ericoides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.014592293,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,symphyotrichum ericoides,1947,aster ericoides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.034810748,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,symphyotrichum ericoides,1962,aster ericoides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.007286868,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,symphyotrichum ericoides,1944,aster ericoides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.020985419,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,symphyotrichum ericoides,1949,aster ericoides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.06628239,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,symphyotrichum ericoides,1948,aster ericoides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.058535402,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,symphyotrichum ericoides,1946,aster ericoides,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.022119554,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,thelesperma megapotamicum,1966,thelesperma megapotamicum,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.006665656,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_2,tragopogon pratensis,1967,tragopogon pratensis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.007209748,area_cm2,asteraceae,perennial,forb/herb,biennial,forb/herb
HAY_Kansas_e1q2_2,tragopogon pratensis,1964,tragopogon pratensis,HAY,Kansas,HAY_Kansas,e1q2,2,e1q2_2,0.007011082,area_cm2,asteraceae,perennial,forb/herb,biennial,forb/herb
HAY_Kansas_e1q2_3,ambrosia psilostachya,1961,ambrosia psilostachya,HAY,Kansas,HAY_Kansas,e1q2,3,e1q2_3,0.01430501,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_3,ambrosia psilostachya,1964,ambrosia psilostachya,HAY,Kansas,HAY_Kansas,e1q2,3,e1q2_3,0.020892478,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_3,ambrosia psilostachya,1972,ambrosia psilostachya,HAY,Kansas,HAY_Kansas,e1q2,3,e1q2_3,0.113472679,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
HAY_Kansas_e1q2_3,ambrosia psilostachya,1951,ambrosia psilostachya,HAY,Kansas,HAY_Kansas,e1q2,3,e1q2_3,0.021003717,area_cm2,asteraceae,perennial,forb/herb,perennial,forb/herb
