"Spcode","Species","Site","Plot","Block","Trt","Year","avg.cover"
16,"Artemesia_frigida","CHY",14,5,"con",2016,9.25
16,"Artemesia_frigida","CHY",11,4,"int",2015,10.75
16,"Artemesia_frigida","SGS",4,2,"con",2014,0.75
16,"Artemesia_frigida","CHY",24,8,"int",2015,7.25
16,"Artemesia_frigida","SGS",2,1,"chr",2016,2.25
16,"Artemesia_frigida","SGS",26,9,"int",2016,2.75
16,"Artemesia_frigida","CHY",4,2,"chr",2015,1
16,"Artemesia_frigida","CHY",20,7,"chr",2016,6
16,"Artemesia_frigida","CHY",11,4,"int",2019,8.25
16,"Artemesia_frigida","SGS",30,10,"con",2020,0.25
16,"Artemesia_frigida","CHY",23,8,"con",2020,1.25
16,"Artemesia_frigida","CHY",28,10,"int",2017,2.75
16,"Artemesia_frigida","SGS",14,5,"chr",2013,0.5
16,"Artemesia_frigida","CHY",3,1,"con",2017,5
16,"Artemesia_frigida","CHY",5,2,"con",2017,3
16,"Artemesia_frigida","SGS",12,4,"chr",2018,1.75
16,"Artemesia_frigida","CHY",14,5,"con",2014,17
16,"Artemesia_frigida","CHY",17,6,"chr",2021,1.5
16,"Artemesia_frigida","CHY",10,4,"chr",2016,9.25
16,"Artemesia_frigida","SGS",4,2,"con",2015,7.75
16,"Artemesia_frigida","CHY",15,5,"chr",2017,3.25
16,"Artemesia_frigida","CHY",10,4,"chr",2017,4
16,"Artemesia_frigida","CHY",16,6,"int",2015,1.75
16,"Artemesia_frigida","CHY",7,3,"int",2018,6.75
16,"Artemesia_frigida","CHY",13,5,"int",2021,0.25
16,"Artemesia_frigida","CHY",23,8,"con",2014,7.75
16,"Artemesia_frigida","CHY",28,10,"int",2020,0.75
16,"Artemesia_frigida","SGS",19,7,"int",2016,4
16,"Artemesia_frigida","CHY",3,1,"con",2020,1
16,"Artemesia_frigida","SGS",9,3,"int",2016,2
16,"Artemesia_frigida","CHY",21,7,"con",2018,6.5
16,"Artemesia_frigida","CHY",12,4,"con",2020,0.75
16,"Artemesia_frigida","CHY",18,6,"con",2015,23.75
16,"Artemesia_frigida","CHY",11,4,"int",2016,8.5
16,"Artemesia_frigida","CHY",11,4,"int",2021,3
16,"Artemesia_frigida","CHY",23,8,"con",2015,10.5
16,"Artemesia_frigida","SGS",20,7,"con",2014,1
16,"Artemesia_frigida","CHY",7,3,"int",2021,0.75
16,"Artemesia_frigida","SGS",29,10,"chr",2015,4.5
16,"Artemesia_frigida","SGS",7,3,"chr",2021,0.5
16,"Artemesia_frigida","SGS",7,3,"chr",2020,0.5
16,"Artemesia_frigida","CHY",4,2,"chr",2013,0.5
16,"Artemesia_frigida","CHY",7,3,"int",2012,1.5
16,"Artemesia_frigida","SGS",23,8,"con",2020,0.5
16,"Artemesia_frigida","SGS",20,7,"con",2017,12.75
16,"Artemesia_frigida","CHY",7,3,"int",2020,0.75
16,"Artemesia_frigida","CHY",27,9,"int",2017,6.5
16,"Artemesia_frigida","SGS",15,5,"int",2015,6.25
16,"Artemesia_frigida","SGS",19,7,"int",2020,0.25
16,"Artemesia_frigida","SGS",10,4,"con",2014,1.5
16,"Artemesia_frigida","SGS",16,6,"con",2016,6
16,"Artemesia_frigida","SGS",14,5,"chr",2015,2.25
16,"Artemesia_frigida","CHY",17,6,"chr",2019,2.75
16,"Artemesia_frigida","CHY",24,8,"int",2018,2.75
16,"Artemesia_frigida","SGS",22,8,"int",2014,6.75
16,"Artemesia_frigida","SGS",20,7,"con",2015,10
16,"Artemesia_frigida","SGS",6,2,"chr",2020,0.25
16,"Artemesia_frigida","CHY",8,3,"con",2013,3.5
16,"Artemesia_frigida","CHY",1,1,"int",2012,1.75
16,"Artemesia_frigida","SGS",26,9,"int",2017,4.5
16,"Artemesia_frigida","SGS",6,2,"chr",2021,0.5
16,"Artemesia_frigida","CHY",3,1,"con",2014,17
16,"Artemesia_frigida","CHY",2,1,"chr",2019,6.5
16,"Artemesia_frigida","CHY",18,6,"con",2019,28
16,"Artemesia_frigida","CHY",23,8,"con",2018,6
16,"Artemesia_frigida","SGS",24,8,"chr",2014,1.5
16,"Artemesia_frigida","CHY",24,8,"int",2020,1
16,"Artemesia_frigida","SGS",23,8,"con",2015,1.75
16,"Artemesia_frigida","CHY",14,5,"con",2013,7
16,"Artemesia_frigida","CHY",2,1,"chr",2015,7
16,"Artemesia_frigida","CHY",5,2,"con",2021,1
16,"Artemesia_frigida","SGS",14,5,"chr",2018,7
16,"Artemesia_frigida","SGS",30,10,"con",2017,12.75
16,"Artemesia_frigida","CHY",29,10,"con",2018,8.5
16,"Artemesia_frigida","SGS",8,3,"con",2017,20
16,"Artemesia_frigida","CHY",28,10,"int",2016,2.75
16,"Artemesia_frigida","CHY",28,10,"int",2012,0.25
16,"Artemesia_frigida","CHY",29,10,"con",2014,3
16,"Artemesia_frigida","SGS",23,8,"con",2021,1.5
16,"Artemesia_frigida","SGS",4,2,"con",2017,6.75
16,"Artemesia_frigida","CHY",15,5,"chr",2019,7
16,"Artemesia_frigida","CHY",16,6,"int",2016,2.25
16,"Artemesia_frigida","SGS",22,8,"int",2012,0.75
16,"Artemesia_frigida","CHY",3,1,"con",2018,4.25
16,"Artemesia_frigida","CHY",29,10,"con",2020,0.75
16,"Artemesia_frigida","CHY",30,10,"chr",2019,0.75
16,"Artemesia_frigida","CHY",2,1,"chr",2013,3
16,"Artemesia_frigida","CHY",12,4,"con",2021,1
16,"Artemesia_frigida","CHY",1,1,"int",2020,0.75
16,"Artemesia_frigida","CHY",18,6,"con",2021,0.25
16,"Artemesia_frigida","SGS",14,5,"chr",2019,2.5
16,"Artemesia_frigida","SGS",22,8,"int",2016,2
16,"Artemesia_frigida","CHY",18,6,"con",2017,6.25
16,"Artemesia_frigida","CHY",6,2,"int",2015,10.5
16,"Artemesia_frigida","CHY",6,2,"int",2017,2.75
16,"Artemesia_frigida","SGS",2,1,"chr",2015,4.5
16,"Artemesia_frigida","SGS",27,9,"con",2017,8.25
16,"Artemesia_frigida","SGS",22,8,"int",2013,3.75
16,"Artemesia_frigida","SGS",21,7,"chr",2015,12
16,"Artemesia_frigida","CHY",15,5,"chr",2013,4.5
16,"Artemesia_frigida","CHY",18,6,"con",2018,14.5
16,"Artemesia_frigida","CHY",21,7,"con",2015,20
16,"Artemesia_frigida","CHY",21,7,"con",2016,12.5
16,"Artemesia_frigida","CHY",19,7,"int",2013,2.25
16,"Artemesia_frigida","CHY",5,2,"con",2012,1.25
16,"Artemesia_frigida","CHY",8,3,"con",2018,8.25
16,"Artemesia_frigida","CHY",25,9,"chr",2021,2.5
16,"Artemesia_frigida","CHY",17,6,"chr",2020,0.75
16,"Artemesia_frigida","CHY",6,2,"int",2014,15.75
16,"Artemesia_frigida","SGS",28,10,"int",2014,1
16,"Artemesia_frigida","CHY",29,10,"con",2013,1.75
16,"Artemesia_frigida","SGS",2,1,"chr",2020,0.25
16,"Artemesia_frigida","CHY",24,8,"int",2012,1
16,"Artemesia_frigida","SGS",30,10,"con",2018,9.25
16,"Artemesia_frigida","CHY",22,8,"chr",2018,2.75
16,"Artemesia_frigida","SGS",23,8,"con",2018,2
16,"Artemesia_frigida","CHY",20,7,"chr",2013,3.75
16,"Artemesia_frigida","SGS",8,3,"con",2018,13.25
16,"Artemesia_frigida","SGS",15,5,"int",2016,4.5
16,"Artemesia_frigida","SGS",7,3,"chr",2017,7.25
16,"Artemesia_frigida","CHY",8,3,"con",2017,2.75
16,"Artemesia_frigida","SGS",5,2,"int",2016,2.5
16,"Artemesia_frigida","SGS",12,4,"chr",2013,0.25
16,"Artemesia_frigida","CHY",9,3,"chr",2016,1.75
16,"Artemesia_frigida","SGS",27,9,"con",2015,8.75
16,"Artemesia_frigida","CHY",7,3,"int",2017,8.5
16,"Artemesia_frigida","SGS",10,4,"con",2020,1
16,"Artemesia_frigida","SGS",15,5,"int",2019,4.75
16,"Artemesia_frigida","SGS",8,3,"con",2019,6
16,"Artemesia_frigida","CHY",19,7,"int",2018,4.5
16,"Artemesia_frigida","SGS",7,3,"chr",2019,7
16,"Artemesia_frigida","SGS",26,9,"int",2019,1.25
16,"Artemesia_frigida","CHY",27,9,"int",2021,1
16,"Artemesia_frigida","CHY",26,9,"con",2020,1.25
16,"Artemesia_frigida","CHY",30,10,"chr",2016,0.25
16,"Artemesia_frigida","CHY",10,4,"chr",2013,1.25
16,"Artemesia_frigida","CHY",20,7,"chr",2012,1.25
16,"Artemesia_frigida","CHY",6,2,"int",2016,11.5
16,"Artemesia_frigida","CHY",19,7,"int",2012,1
16,"Artemesia_frigida","CHY",1,1,"int",2021,1.75
16,"Artemesia_frigida","CHY",29,10,"con",2017,3.25
17,"Artemesia_dracunculus","CHY",7,3,"int",2016,0.25
17,"Artemesia_dracunculus","CHY",23,8,"con",2019,0.5
17,"Artemesia_dracunculus","CHY",9,3,"chr",2017,0.25
17,"Artemesia_dracunculus","CHY",23,8,"con",2016,0.25
17,"Artemesia_dracunculus","CHY",9,3,"chr",2015,0.25
17,"Artemesia_dracunculus","CHY",15,5,"chr",2021,1
17,"Artemesia_dracunculus","CHY",27,9,"int",2020,0.25
17,"Artemesia_dracunculus","CHY",23,8,"con",2020,0.5
17,"Artemesia_dracunculus","CHY",27,9,"int",2019,0.75
17,"Artemesia_dracunculus","CHY",27,9,"int",2018,0.25
17,"Artemesia_dracunculus","CHY",23,8,"con",2014,0.25
17,"Artemesia_dracunculus","CHY",7,3,"int",2019,0.25
17,"Artemesia_dracunculus","CHY",15,5,"chr",2019,0.5
17,"Artemesia_dracunculus","CHY",7,3,"int",2020,0.25
17,"Artemesia_dracunculus","CHY",23,8,"con",2018,0.5
17,"Artemesia_dracunculus","CHY",15,5,"chr",2020,0.25
17,"Artemesia_dracunculus","CHY",15,5,"chr",2016,0.25
17,"Artemesia_dracunculus","CHY",23,8,"con",2015,0.5
17,"Artemesia_dracunculus","CHY",9,3,"chr",2016,0.5
17,"Artemesia_dracunculus","CHY",23,8,"con",2017,0.25
17,"Artemesia_dracunculus","CHY",17,6,"chr",2012,0.25
17,"Artemesia_dracunculus","CHY",15,5,"chr",2017,0.25
17,"Artemesia_dracunculus","CHY",15,5,"chr",2018,0.5
17,"Artemesia_dracunculus","CHY",23,8,"con",2021,1.25
17,"Artemesia_dracunculus","CHY",27,9,"int",2021,1.25
18,"Asclepias_seedling","HYS",10,4,"con",2020,0.25
19,"Asclepias_stenophylla","KNZ",25,9,"int",2018,0.5
19,"Asclepias_stenophylla","KNZ",10,4,"chr",2015,1.25
19,"Asclepias_stenophylla","KNZ",25,9,"int",2015,0.25
19,"Asclepias_stenophylla","KNZ",10,4,"chr",2020,1.75
19,"Asclepias_stenophylla","KNZ",16,6,"con",2014,0.25
19,"Asclepias_stenophylla","HYS",12,4,"chr",2013,0.75
19,"Asclepias_stenophylla","KNZ",26,9,"chr",2020,0.25
19,"Asclepias_stenophylla","KNZ",27,9,"con",2015,0.25
19,"Asclepias_stenophylla","KNZ",14,5,"con",2018,1
19,"Asclepias_stenophylla","KNZ",12,4,"con",2020,0.75
19,"Asclepias_stenophylla","KNZ",27,9,"con",2018,0.25
19,"Asclepias_stenophylla","KNZ",12,4,"con",2021,0.5
19,"Asclepias_stenophylla","KNZ",25,9,"int",2020,0.75
19,"Asclepias_stenophylla","KNZ",10,4,"chr",2014,1.25
19,"Asclepias_stenophylla","KNZ",10,4,"chr",2017,1.75
19,"Asclepias_stenophylla","KNZ",10,4,"chr",2018,1.25
19,"Asclepias_stenophylla","KNZ",12,4,"con",2019,0.5
19,"Asclepias_stenophylla","KNZ",12,4,"con",2018,1
19,"Asclepias_stenophylla","KNZ",10,4,"chr",2016,0.75
19,"Asclepias_stenophylla","KNZ",25,9,"int",2019,0.25
19,"Asclepias_stenophylla","HYS",12,4,"chr",2015,0.5
19,"Asclepias_stenophylla","KNZ",30,10,"con",2014,0.25
19,"Asclepias_stenophylla","KNZ",14,5,"con",2015,0.25
19,"Asclepias_stenophylla","KNZ",10,4,"chr",2013,1.75
19,"Asclepias_stenophylla","KNZ",30,10,"con",2021,0.25
19,"Asclepias_stenophylla","KNZ",10,4,"chr",2019,2
19,"Asclepias_stenophylla","KNZ",14,5,"con",2016,0.75
19,"Asclepias_stenophylla","KNZ",24,8,"chr",2018,0.25
19,"Asclepias_stenophylla","KNZ",30,10,"con",2019,0.25
19,"Asclepias_stenophylla","KNZ",12,4,"con",2016,0.5
19,"Asclepias_stenophylla","HYS",12,4,"chr",2021,0.5
20,"Asclepias_sullivantii","KNZ",21,7,"int",2020,0.5
20,"Asclepias_sullivantii","KNZ",21,7,"int",2021,0.25
20,"Asclepias_sullivantii","KNZ",27,9,"con",2019,0.25
20,"Asclepias_sullivantii","KNZ",14,5,"con",2018,0.25
20,"Asclepias_sullivantii","KNZ",27,9,"con",2020,0.5
20,"Asclepias_sullivantii","KNZ",27,9,"con",2017,0.25
20,"Asclepias_sullivantii","KNZ",3,1,"con",2021,0.5
20,"Asclepias_sullivantii","KNZ",21,7,"int",2019,0.25
20,"Asclepias_sullivantii","KNZ",2,1,"chr",2016,0.25
20,"Asclepias_sullivantii","KNZ",3,1,"con",2020,0.25
20,"Asclepias_sullivantii","KNZ",27,9,"con",2021,0.25
20,"Asclepias_sullivantii","KNZ",21,7,"int",2018,0.25
22,"Asclepias_verticillata","KNZ",3,1,"con",2013,0.75
22,"Asclepias_verticillata","KNZ",16,6,"con",2018,2.5
22,"Asclepias_verticillata","KNZ",20,7,"chr",2014,1.25
22,"Asclepias_verticillata","KNZ",16,6,"con",2020,1
22,"Asclepias_verticillata","KNZ",3,1,"con",2018,1.25
22,"Asclepias_verticillata","KNZ",30,10,"con",2016,3
22,"Asclepias_verticillata","KNZ",5,2,"int",2019,4.5
22,"Asclepias_verticillata","KNZ",20,7,"chr",2016,3.25
22,"Asclepias_verticillata","KNZ",17,6,"chr",2021,0.25
22,"Asclepias_verticillata","KNZ",17,6,"chr",2020,0.5
22,"Asclepias_verticillata","KNZ",1,1,"int",2021,1
22,"Asclepias_verticillata","KNZ",6,2,"chr",2015,1.25
22,"Asclepias_verticillata","KNZ",22,8,"int",2020,1.5
22,"Asclepias_verticillata","KNZ",2,1,"chr",2015,1
22,"Asclepias_verticillata","KNZ",3,1,"con",2019,1.75
22,"Asclepias_verticillata","KNZ",22,8,"int",2013,0.25
22,"Asclepias_verticillata","KNZ",13,5,"chr",2020,2
22,"Asclepias_verticillata","KNZ",29,10,"int",2016,1
22,"Asclepias_verticillata","KNZ",18,6,"int",2021,1
22,"Asclepias_verticillata","KNZ",5,2,"int",2018,1.25
22,"Asclepias_verticillata","KNZ",16,6,"con",2013,1
22,"Asclepias_verticillata","KNZ",18,6,"int",2017,0.5
22,"Asclepias_verticillata","KNZ",18,6,"int",2013,0.75
22,"Asclepias_verticillata","KNZ",24,8,"chr",2015,1
22,"Asclepias_verticillata","KNZ",4,2,"con",2018,0.25
22,"Asclepias_verticillata","KNZ",30,10,"con",2021,1.5
22,"Asclepias_verticillata","KNZ",3,1,"con",2020,2
22,"Asclepias_verticillata","KNZ",24,8,"chr",2017,1.5
22,"Asclepias_verticillata","KNZ",16,6,"con",2021,1.5
22,"Asclepias_verticillata","KNZ",21,7,"int",2020,1.75
22,"Asclepias_verticillata","KNZ",28,10,"chr",2021,1
22,"Asclepias_verticillata","KNZ",24,8,"chr",2019,8.25
22,"Asclepias_verticillata","KNZ",14,5,"con",2015,0.75
22,"Asclepias_verticillata","KNZ",7,3,"chr",2020,0.25
22,"Asclepias_verticillata","KNZ",14,5,"con",2019,7.25
22,"Asclepias_verticillata","KNZ",8,3,"int",2013,1.5
22,"Asclepias_verticillata","KNZ",10,4,"chr",2015,0.25
22,"Asclepias_verticillata","KNZ",15,5,"int",2019,0.5
22,"Asclepias_verticillata","KNZ",14,5,"con",2021,1.5
22,"Asclepias_verticillata","KNZ",8,3,"int",2021,1.5
22,"Asclepias_verticillata","KNZ",22,8,"int",2021,1.75
22,"Asclepias_verticillata","KNZ",8,3,"int",2019,9
22,"Asclepias_verticillata","KNZ",9,3,"con",2020,0.5
22,"Asclepias_verticillata","KNZ",2,1,"chr",2016,3
22,"Asclepias_verticillata","KNZ",30,10,"con",2017,2.75
22,"Asclepias_verticillata","KNZ",8,3,"int",2016,1.5
22,"Asclepias_verticillata","KNZ",13,5,"chr",2018,2.25
22,"Asclepias_verticillata","KNZ",22,8,"int",2016,1.5
22,"Asclepias_verticillata","KNZ",13,5,"chr",2021,4.75
22,"Asclepias_verticillata","KNZ",21,7,"int",2016,1.25
22,"Asclepias_verticillata","KNZ",28,10,"chr",2013,0.75
22,"Asclepias_verticillata","KNZ",2,1,"chr",2020,1
22,"Asclepias_verticillata","KNZ",24,8,"chr",2020,3
22,"Asclepias_verticillata","KNZ",14,5,"con",2017,2.5
22,"Asclepias_verticillata","KNZ",14,5,"con",2013,0.5
22,"Asclepias_verticillata","KNZ",16,6,"con",2019,4.75
22,"Asclepias_verticillata","KNZ",13,5,"chr",2017,2
22,"Asclepias_verticillata","KNZ",28,10,"chr",2018,2.25
22,"Asclepias_verticillata","KNZ",29,10,"int",2015,0.5
22,"Asclepias_verticillata","KNZ",7,3,"chr",2016,1.75
22,"Asclepias_verticillata","KNZ",11,4,"int",2021,0.75
22,"Asclepias_verticillata","KNZ",20,7,"chr",2019,8.75
22,"Asclepias_verticillata","KNZ",4,2,"con",2021,0.5
22,"Asclepias_verticillata","KNZ",21,7,"int",2018,2.5
22,"Asclepias_verticillata","KNZ",10,4,"chr",2014,0.25
22,"Asclepias_verticillata","KNZ",30,10,"con",2015,1.5
22,"Asclepias_verticillata","KNZ",20,7,"chr",2020,6
22,"Asclepias_verticillata","KNZ",3,1,"con",2015,0.25
22,"Asclepias_verticillata","KNZ",21,7,"int",2017,2.25
22,"Asclepias_verticillata","KNZ",3,1,"con",2016,0.75
22,"Asclepias_verticillata","KNZ",12,4,"con",2021,5
22,"Asclepias_verticillata","KNZ",5,2,"int",2016,1
22,"Asclepias_verticillata","KNZ",7,3,"chr",2014,1.25
22,"Asclepias_verticillata","KNZ",8,3,"int",2014,0.5
22,"Asclepias_verticillata","KNZ",29,10,"int",2013,0.5
22,"Asclepias_verticillata","KNZ",21,7,"int",2019,7
22,"Asclepias_verticillata","KNZ",10,4,"chr",2021,0.5
22,"Asclepias_verticillata","KNZ",30,10,"con",2013,1
22,"Asclepias_verticillata","KNZ",5,2,"int",2021,2.25
22,"Asclepias_verticillata","KNZ",5,2,"int",2015,1
22,"Asclepias_verticillata","KNZ",9,3,"con",2016,1.75
22,"Asclepias_verticillata","KNZ",18,6,"int",2018,0.25
22,"Asclepias_verticillata","KNZ",16,6,"con",2016,2.25
22,"Asclepias_verticillata","KNZ",6,2,"chr",2021,6.5
22,"Asclepias_verticillata","KNZ",9,3,"con",2021,0.75
22,"Asclepias_verticillata","KNZ",13,5,"chr",2014,1
22,"Asclepias_verticillata","KNZ",3,1,"con",2014,0.25
22,"Asclepias_verticillata","KNZ",7,3,"chr",2021,0.75
22,"Asclepias_verticillata","KNZ",7,3,"chr",2017,1.75
22,"Asclepias_verticillata","KNZ",24,8,"chr",2014,0.75
22,"Asclepias_verticillata","KNZ",3,1,"con",2021,1.25
22,"Asclepias_verticillata","KNZ",2,1,"chr",2021,1.5
22,"Asclepias_verticillata","KNZ",7,3,"chr",2013,1.25
22,"Asclepias_verticillata","KNZ",16,6,"con",2015,1.5
22,"Asclepias_verticillata","KNZ",7,3,"chr",2015,1
22,"Asclepias_verticillata","KNZ",18,6,"int",2016,0.5
22,"Asclepias_verticillata","KNZ",2,1,"chr",2017,2.5
22,"Asclepias_verticillata","KNZ",2,1,"chr",2018,3
22,"Asclepias_verticillata","KNZ",7,3,"chr",2019,2.25
22,"Asclepias_verticillata","KNZ",4,2,"con",2015,0.25
22,"Asclepias_verticillata","KNZ",14,5,"con",2014,0.75
22,"Asclepias_verticillata","KNZ",22,8,"int",2014,0.5
22,"Asclepias_verticillata","KNZ",24,8,"chr",2021,3.25
22,"Asclepias_verticillata","KNZ",24,8,"chr",2013,1.25
22,"Asclepias_verticillata","KNZ",8,3,"int",2015,1.25
22,"Asclepias_verticillata","KNZ",19,7,"con",2015,0.75
22,"Asclepias_verticillata","KNZ",13,5,"chr",2013,1
22,"Asclepias_verticillata","KNZ",9,3,"con",2018,1.25
22,"Asclepias_verticillata","KNZ",24,8,"chr",2018,2
22,"Asclepias_verticillata","KNZ",13,5,"chr",2019,6.5
22,"Asclepias_verticillata","KNZ",9,3,"con",2019,3
22,"Asclepias_verticillata","KNZ",14,5,"con",2016,1.75
22,"Asclepias_verticillata","KNZ",11,4,"int",2020,0.5
22,"Asclepias_verticillata","KNZ",20,7,"chr",2018,4.25
22,"Asclepias_verticillata","KNZ",4,2,"con",2017,0.25
22,"Asclepias_verticillata","KNZ",29,10,"int",2018,3.75
22,"Asclepias_verticillata","KNZ",7,3,"chr",2018,1
22,"Asclepias_verticillata","KNZ",14,5,"con",2018,2.5
22,"Asclepias_verticillata","KNZ",9,3,"con",2014,5
22,"Asclepias_verticillata","KNZ",21,7,"int",2015,0.75
22,"Asclepias_verticillata","KNZ",6,2,"chr",2014,3
22,"Asclepias_verticillata","KNZ",15,5,"int",2021,0.25
22,"Asclepias_verticillata","KNZ",21,7,"int",2021,2
22,"Asclepias_verticillata","KNZ",3,1,"con",2017,1
22,"Asclepias_verticillata","KNZ",6,2,"chr",2019,20.25
22,"Asclepias_verticillata","KNZ",30,10,"con",2014,1.75
22,"Asclepias_verticillata","KNZ",10,4,"chr",2019,1.25
22,"Asclepias_verticillata","KNZ",29,10,"int",2021,1.75
22,"Asclepias_verticillata","KNZ",2,1,"chr",2014,1
22,"Asclepias_verticillata","KNZ",30,10,"con",2020,2.75
22,"Asclepias_verticillata","KNZ",18,6,"int",2019,0.75
22,"Asclepias_verticillata","KNZ",8,3,"int",2020,3.25
22,"Asclepias_verticillata","KNZ",6,2,"chr",2017,3.75
22,"Asclepias_verticillata","KNZ",10,4,"chr",2013,0.25
22,"Asclepias_verticillata","KNZ",8,3,"int",2018,4
22,"Asclepias_verticillata","KNZ",30,10,"con",2019,9.75
22,"Asclepias_verticillata","KNZ",8,3,"int",2017,1.25
22,"Asclepias_verticillata","KNZ",28,10,"chr",2019,6
22,"Asclepias_verticillata","KNZ",28,10,"chr",2014,1.5
22,"Asclepias_verticillata","KNZ",29,10,"int",2020,1.75
22,"Asclepias_verticillata","KNZ",11,4,"int",2016,0.25
22,"Asclepias_verticillata","KNZ",28,10,"chr",2016,2
22,"Asclepias_verticillata","KNZ",12,4,"con",2018,0.25
22,"Asclepias_verticillata","KNZ",28,10,"chr",2020,0.75
22,"Asclepias_verticillata","KNZ",22,8,"int",2018,1.25
22,"Asclepias_verticillata","KNZ",9,3,"con",2015,1
22,"Asclepias_verticillata","KNZ",28,10,"chr",2015,0.5
22,"Asclepias_verticillata","KNZ",12,4,"con",2019,2.5
22,"Asclepias_verticillata","KNZ",6,2,"chr",2013,2.25
22,"Asclepias_verticillata","KNZ",16,6,"con",2017,2.25
22,"Asclepias_verticillata","KNZ",5,2,"int",2014,0.75
22,"Asclepias_verticillata","KNZ",21,7,"int",2013,0.5
22,"Asclepias_verticillata","KNZ",10,4,"chr",2017,1.25
22,"Asclepias_verticillata","KNZ",28,10,"chr",2017,1.25
22,"Asclepias_verticillata","KNZ",29,10,"int",2017,0.75
22,"Asclepias_verticillata","KNZ",12,4,"con",2020,2.75
22,"Asclepias_verticillata","KNZ",1,1,"int",2013,0.5
22,"Asclepias_verticillata","KNZ",16,6,"con",2014,3.5
22,"Asclepias_verticillata","KNZ",13,5,"chr",2015,0.75
22,"Asclepias_verticillata","KNZ",6,2,"chr",2016,4.5
22,"Asclepias_verticillata","KNZ",24,8,"chr",2016,1.75
22,"Asclepias_verticillata","KNZ",29,10,"int",2019,4.5
22,"Asclepias_verticillata","KNZ",10,4,"chr",2020,1.5
22,"Asclepias_verticillata","KNZ",9,3,"con",2017,1.75
22,"Asclepias_verticillata","KNZ",22,8,"int",2017,1
22,"Asclepias_verticillata","KNZ",10,4,"chr",2016,1.25
22,"Asclepias_verticillata","KNZ",21,7,"int",2014,0.75
22,"Asclepias_verticillata","KNZ",2,1,"chr",2013,1.25
22,"Asclepias_verticillata","KNZ",5,2,"int",2013,0.75
22,"Asclepias_verticillata","KNZ",15,5,"int",2020,0.5
22,"Asclepias_verticillata","KNZ",20,7,"chr",2017,3.25
22,"Asclepias_verticillata","KNZ",10,4,"chr",2018,0.75
22,"Asclepias_verticillata","KNZ",9,3,"con",2013,2.25
22,"Asclepias_verticillata","KNZ",5,2,"int",2020,1.5
22,"Asclepias_verticillata","KNZ",14,5,"con",2020,0.5
22,"Asclepias_verticillata","KNZ",22,8,"int",2015,0.5
22,"Asclepias_verticillata","KNZ",18,6,"int",2020,0.25
22,"Asclepias_verticillata","KNZ",18,6,"int",2015,0.5
22,"Asclepias_verticillata","KNZ",30,10,"con",2018,4
22,"Asclepias_verticillata","KNZ",20,7,"chr",2013,1.5
22,"Asclepias_verticillata","KNZ",22,8,"int",2019,4.25
22,"Asclepias_verticillata","KNZ",2,1,"chr",2019,5
22,"Asclepias_verticillata","KNZ",5,2,"int",2017,1
22,"Asclepias_verticillata","KNZ",4,2,"con",2016,0.25
22,"Asclepias_verticillata","KNZ",6,2,"chr",2018,5.5
22,"Asclepias_verticillata","KNZ",6,2,"chr",2020,10.75
22,"Asclepias_verticillata","KNZ",20,7,"chr",2021,4
22,"Asclepias_verticillata","KNZ",13,5,"chr",2016,1.75
22,"Asclepias_verticillata","KNZ",20,7,"chr",2015,1
23,"Asclepias_viridiflora","KNZ",27,9,"con",2016,0.25
23,"Asclepias_viridiflora","KNZ",1,1,"int",2014,0.25
23,"Asclepias_viridiflora","KNZ",2,1,"chr",2015,0.5
24,"Asclepias_viridis","HYS",1,1,"chr",2013,0.25
24,"Asclepias_viridis","HYS",25,9,"int",2013,0.25
24,"Asclepias_viridis","HYS",14,5,"int",2015,0.25
24,"Asclepias_viridis","HYS",3,1,"con",2015,0.25
24,"Asclepias_viridis","KNZ",18,6,"int",2018,0.5
24,"Asclepias_viridis","KNZ",2,1,"chr",2020,0.25
24,"Asclepias_viridis","KNZ",14,5,"con",2019,0.25
24,"Asclepias_viridis","KNZ",3,1,"con",2015,0.25
24,"Asclepias_viridis","HYS",10,4,"con",2017,1.5
24,"Asclepias_viridis","KNZ",27,9,"con",2016,0.25
24,"Asclepias_viridis","KNZ",13,5,"chr",2020,0.75
24,"Asclepias_viridis","HYS",28,10,"chr",2013,0.5
24,"Asclepias_viridis","KNZ",2,1,"chr",2021,0.25
24,"Asclepias_viridis","KNZ",18,6,"int",2016,1.5
24,"Asclepias_viridis","KNZ",18,6,"int",2017,0.75
24,"Asclepias_viridis","HYS",9,3,"int",2016,0.25
24,"Asclepias_viridis","KNZ",23,8,"con",2021,0.5
24,"Asclepias_viridis","HYS",8,3,"chr",2017,0.75
24,"Asclepias_viridis","KNZ",18,6,"int",2015,0.5
24,"Asclepias_viridis","KNZ",14,5,"con",2021,0.25
24,"Asclepias_viridis","KNZ",18,6,"int",2013,0.25
24,"Asclepias_viridis","KNZ",3,1,"con",2014,4.25
24,"Asclepias_viridis","KNZ",18,6,"int",2021,1.75
24,"Asclepias_viridis","HYS",8,3,"chr",2014,0.75
24,"Asclepias_viridis","HYS",11,4,"int",2013,0.25
24,"Asclepias_viridis","HYS",8,3,"chr",2016,2.25
24,"Asclepias_viridis","HYS",7,3,"con",2013,0.5
24,"Asclepias_viridis","HYS",8,3,"chr",2013,2
24,"Asclepias_viridis","HYS",17,6,"con",2013,0.25
24,"Asclepias_viridis","HYS",10,4,"con",2020,0.5
